,prompt,classes,answer_index
371,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Question: Which is more likely?
A. Jessica is a librarian and is shy.
B. Jessica is a librarian.
Answer:","[' A', ' B']",1
372,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Jessica is a librarian.
2. Jessica is a librarian and Jessica is quiet.
A:","[' 1', ' 2']",0
373,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Jessica is a librarian.
2. Jessica is a librarian and Jessica is shy.
A:","[' 1', ' 2']",0
374,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Jessica is a librarian and Jessica is quiet.
2. Jessica is a librarian.
A:","[' 1', ' 2']",1
375,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Jessica is a librarian and Jessica is shy.
2. Jessica is a librarian.
A:","[' 1', ' 2']",1
376,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Jessica is a librarian.
2. Jessica is quiet and is a librarian.
A:","[' 1', ' 2']",0
377,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Jessica is a librarian.
2. Jessica is shy and is a librarian.
A:","[' 1', ' 2']",0
378,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Jessica is quiet and is a librarian.
2. Jessica is a librarian.
A:","[' 1', ' 2']",1
379,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Jessica is shy and is a librarian.
2. Jessica is a librarian.
A:","[' 1', ' 2']",1
380,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely to be true?
1. Jessica is a librarian.
2. Jessica is a librarian and is quiet.
A:","[' 1', ' 2']",0
381,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely to be true?
1. Jessica is a librarian.
2. Jessica is a librarian and is shy.
A:","[' 1', ' 2']",0
382,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely to be true?
1. Jessica is a librarian and is quiet.
2. Jessica is a librarian.
A:","[' 1', ' 2']",1
383,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely to be true?
1. Jessica is a librarian and is shy.
2. Jessica is a librarian.
A:","[' 1', ' 2']",1
384,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more probable?
1. Jessica is a librarian.
2. Jessica is a librarian and is quiet.
A:","[' 1', ' 2']",0
385,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more probable?
1. Jessica is a librarian.
2. Jessica is a librarian and is shy.
A:","[' 1', ' 2']",0
386,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more probable?
1. Jessica is a librarian and is quiet.
2. Jessica is a librarian.
A:","[' 1', ' 2']",1
387,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more probable?
1. Jessica is a librarian and is shy.
2. Jessica is a librarian.
A:","[' 1', ' 2']",1
388,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which of 1 and 2 is more likely to be true?
1. Jessica is a librarian.
2. Jessica is a librarian and is quiet.
A:","[' 1', ' 2']",0
389,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which of 1 and 2 is more likely to be true?
1. Jessica is a librarian.
2. Jessica is a librarian and is shy.
A:","[' 1', ' 2']",0
390,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which of 1 and 2 is more likely to be true?
1. Jessica is a librarian and is quiet.
2. Jessica is a librarian.
A:","[' 1', ' 2']",1
391,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which of 1 and 2 is more likely to be true?
1. Jessica is a librarian and is shy.
2. Jessica is a librarian.
A:","[' 1', ' 2']",1
392,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Jessica is a nurse.
2. Jessica is a nurse and is caring.
A:","[' 1', ' 2']",0
393,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Jessica is a nurse.
2. Jessica is a nurse and is gentle.
A:","[' 1', ' 2']",0
394,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Jessica is a nurse and is caring.
2. Jessica is a nurse.
A:","[' 1', ' 2']",1
395,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Jessica is a nurse and is gentle.
2. Jessica is a nurse.
A:","[' 1', ' 2']",1
396,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Question: Which is more likely?
A. Jessica is a nurse.
B. Jessica is a nurse and is caring.
Answer:","[' A', ' B']",0
397,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Question: Which is more likely?
A. Jessica is a nurse.
B. Jessica is a nurse and is gentle.
Answer:","[' A', ' B']",0
398,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Question: Which is more likely?
A. Jessica is a nurse and is caring.
B. Jessica is a nurse.
Answer:","[' A', ' B']",1
399,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Question: Which is more likely?
A. Jessica is a nurse and is gentle.
B. Jessica is a nurse.
Answer:","[' A', ' B']",1
400,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Jessica is a nurse.
2. Jessica is a nurse and Jessica is caring.
A:","[' 1', ' 2']",0
401,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Jessica is a nurse.
2. Jessica is a nurse and Jessica is gentle.
A:","[' 1', ' 2']",0
402,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Jessica is a nurse and Jessica is caring.
2. Jessica is a nurse.
A:","[' 1', ' 2']",1
403,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Jessica is a nurse and Jessica is gentle.
2. Jessica is a nurse.
A:","[' 1', ' 2']",1
404,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Jessica is a nurse.
2. Jessica is caring and is a nurse.
A:","[' 1', ' 2']",0
405,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Jessica is a nurse.
2. Jessica is gentle and is a nurse.
A:","[' 1', ' 2']",0
406,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Jessica is caring and is a nurse.
2. Jessica is a nurse.
A:","[' 1', ' 2']",1
407,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Jessica is gentle and is a nurse.
2. Jessica is a nurse.
A:","[' 1', ' 2']",1
408,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely to be true?
1. Jessica is a nurse.
2. Jessica is a nurse and is caring.
A:","[' 1', ' 2']",0
409,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely to be true?
1. Jessica is a nurse.
2. Jessica is a nurse and is gentle.
A:","[' 1', ' 2']",0
410,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely to be true?
1. Jessica is a nurse and is caring.
2. Jessica is a nurse.
A:","[' 1', ' 2']",1
411,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely to be true?
1. Jessica is a nurse and is gentle.
2. Jessica is a nurse.
A:","[' 1', ' 2']",1
412,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more probable?
1. Jessica is a nurse.
2. Jessica is a nurse and is caring.
A:","[' 1', ' 2']",0
413,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more probable?
1. Jessica is a nurse.
2. Jessica is a nurse and is gentle.
A:","[' 1', ' 2']",0
414,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more probable?
1. Jessica is a nurse and is caring.
2. Jessica is a nurse.
A:","[' 1', ' 2']",1
415,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more probable?
1. Jessica is a nurse and is gentle.
2. Jessica is a nurse.
A:","[' 1', ' 2']",1
416,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which of 1 and 2 is more likely to be true?
1. Jessica is a nurse.
2. Jessica is a nurse and is caring.
A:","[' 1', ' 2']",0
417,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which of 1 and 2 is more likely to be true?
1. Jessica is a nurse.
2. Jessica is a nurse and is gentle.
A:","[' 1', ' 2']",0
418,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which of 1 and 2 is more likely to be true?
1. Jessica is a nurse and is caring.
2. Jessica is a nurse.
A:","[' 1', ' 2']",1
419,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which of 1 and 2 is more likely to be true?
1. Jessica is a nurse and is gentle.
2. Jessica is a nurse.
A:","[' 1', ' 2']",1
420,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Jessica is a teacher.
2. Jessica is a teacher and is patient.
A:","[' 1', ' 2']",0
421,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Jessica is a teacher.
2. Jessica is a teacher and is strict.
A:","[' 1', ' 2']",0
422,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Jessica is a teacher and is patient.
2. Jessica is a teacher.
A:","[' 1', ' 2']",1
423,"Question: Which of the following is more likely?
1) Amir is very intelligent and is a data analyst.
2) Amir is a data analyst.
Answer: 2

Q: Which is more likely?
1. Jessica is a teacher and is strict.
2. Jessica is a teacher.
A:","[' 1', ' 2']",1
